TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_3370,23,19,27,23,16,22,30,24
T_3371,31,26,36,31,31,21,41,32
T_3372,31,26,36,31,31,30,28,32
T_3373,9,8,11,9,9,9,12,7
T_3374,21,18,24,21,21,20,27,22
T_3375,13,11,15,13,13,12,17,13
T_3376,10,8,12,10,10,10,13,10
T_3377,15,13,18,15,16,15,20,16
T_3378,29,25,34,29,29,28,38,31
T_3379,31,26,36,31,31,30,41,32
T_3380,19,16,22,19,19,18,25,20
T_3381,36,31,43,36,37,35,48,38
T_3382,18,15,21,18,18,17,24,19
T_3383,15,18,24,21,21,20,27,22
T_3384,14,8,16,14,14,13,18,14
T_3385,11,9,9,11,11,10,14,11
T_3386,17,15,20,12,18,17,23,18
T_3387,21,18,24,21,15,20,27,22
T_3388,33,28,38,33,33,22,43,34
T_3389,34,29,39,33,34,32,31,35
T_3390,18,15,21,18,18,17,24,13
T_3391,26,22,31,26,27,25,35,28
T_3392,8,7,10,8,8,8,11,9
T_3393,31,26,36,31,31,30,41,32
T_3394,23,19,27,23,23,22,30,24
T_3395,35,30,42,35,36,34,47,37
T_3396,10,8,12,10,10,10,13,10
T_3397,10,8,12,10,10,10,13,10
T_3398,30,25,35,30,30,29,39,31
T_3399,35,29,40,34,35,33,45,36
T_3400,16,19,27,23,23,22,30,24
T_3401,27,16,32,27,28,26,36,29
T_3402,17,15,14,17,18,17,23,18
T_3403,19,16,22,13,19,18,25,20
T_3404,9,8,11,9,6,9,12,10
T_3405,14,12,16,14,14,9,18,14
T_3406,13,11,15,13,13,12,12,13
T_3407,35,30,42,35,36,34,47,26
T_3408,10,8,12,10,10,10,13,10
T_3409,11,9,13,11,11,10,14,11
T_3410,19,16,22,19,19,18,25,20
T_3411,17,15,20,17,18,17,23,18
T_3412,31,26,36,31,31,30,41,32
T_3413,25,22,30,25,26,24,33,27
T_3414,16,14,19,16,17,16,21,17
T_3415,14,12,16,14,14,13,18,14
T_3416,20,17,23,20,20,19,26,21
T_3417,5,6,9,7,7,7,10,8
T_3418,16,10,19,16,17,16,21,17
T_3419,36,31,30,36,37,35,48,38
T_3420,22,19,26,15,22,21,29,23
T_3421,18,15,21,18,13,17,24,19
T_3422,19,16,22,19,19,13,25,20
T_3423,36,31,43,36,37,35,33,38
T_3424,17,15,20,17,18,17,23,13
T_3425,13,11,15,13,13,12,17,13
T_3426,26,22,31,26,27,25,35,28
T_3427,32,27,37,32,32,31,42,33
T_3428,15,13,18,15,16,15,20,16
T_3429,8,7,10,8,8,8,11,9
T_3430,32,27,37,32,32,31,42,33
T_3431,20,17,23,20,20,19,26,21
T_3432,29,25,34,29,29,28,38,31
T_3433,32,27,37,32,32,31,42,33
T_3434,21,25,35,30,30,29,39,31
T_3435,24,14,28,23,24,23,31,25
T_3436,15,13,13,15,16,15,20,16
T_3437,29,25,34,20,29,28,38,31
T_3438,8,7,10,8,6,8,11,9
T_3439,35,29,40,34,35,23,45,36
T_3440,28,24,33,28,29,27,26,30
T_3441,25,21,29,24,25,24,32,18
T_3442,29,25,34,29,29,28,38,31
T_3443,22,19,26,22,22,21,29,23
T_3444,20,17,23,20,20,19,26,21
T_3445,31,26,36,31,31,30,41,32
T_3446,27,23,32,27,28,26,36,29
T_3447,18,15,21,18,18,17,24,19
T_3448,24,20,28,23,24,23,31,25
T_3449,35,29,40,34,35,33,45,36
T_3450,29,25,34,29,29,28,38,31
T_3451,8,10,14,12,12,11,16,12
T_3452,29,17,34,29,29,28,38,31
T_3453,12,10,10,12,12,11,16,12
T_3454,29,25,34,20,29,28,38,31
T_3455,18,15,21,18,13,17,24,19
T_3456,22,19,26,22,22,15,29,23
T_3457,8,7,10,8,8,8,8,9
T_3458,36,31,43,36,37,35,48,27
T_3459,10,8,12,10,10,10,13,10
T_3460,34,29,39,33,34,32,44,35
T_3461,23,19,27,23,23,22,30,24
T_3462,34,29,39,33,34,32,44,35
T_3463,35,29,40,34,35,33,45,36
T_3464,17,15,20,17,18,17,23,18
T_3465,23,19,27,23,23,22,30,24
T_3466,15,13,18,15,16,15,20,16
T_3467,19,16,22,19,19,18,25,20
T_3468,17,20,28,23,24,23,31,25
T_3469,32,19,37,32,32,31,42,33
T_3470,12,10,10,12,12,11,16,12
T_3471,34,29,39,23,34,32,44,35
T_3472,12,10,14,12,8,11,16,12
T_3473,13,11,15,13,13,9,17,13
T_3474,36,31,43,36,37,35,33,38
T_3475,7,6,9,7,7,7,10,5
T_3476,8,7,10,8,8,8,11,9
T_3477,25,21,29,24,25,24,32,26
T_3478,36,31,43,36,37,35,48,38
T_3479,31,26,36,31,31,30,41,32
T_3480,12,10,14,12,12,11,16,12
T_3481,14,12,16,14,14,13,18,14
T_3482,7,6,9,7,7,7,10,8
T_3483,12,10,14,12,12,11,16,12
T_3484,25,22,30,25,26,24,33,27
T_3485,12,15,20,17,18,17,23,18
T_3486,14,8,16,14,14,13,18,14
T_3487,19,16,16,19,19,18,25,20
T_3488,28,24,33,20,29,27,37,30
T_3489,33,28,38,33,23,31,43,34
T_3490,15,13,18,15,16,10,20,16
T_3491,15,13,18,15,16,15,14,16
T_3492,25,22,30,25,26,24,33,19
T_3493,17,15,20,17,18,17,23,18
T_3494,16,14,19,16,17,16,21,17
T_3495,27,23,32,27,28,26,36,29
T_3496,24,20,28,23,24,23,31,25
T_3497,28,24,33,28,29,27,37,30
T_3498,32,27,37,32,32,31,42,33
T_3499,29,25,34,29,29,28,38,31
T_3500,23,19,27,23,23,22,30,24
T_3501,32,27,37,32,32,31,42,33
T_3502,12,15,20,17,18,17,23,18
T_3503,26,16,31,26,27,25,35,28
T_3504,32,27,26,32,32,31,42,33
T_3505,12,10,14,8,12,11,16,12
T_3506,33,28,38,33,23,31,43,34
T_3507,11,9,13,11,11,7,14,11
T_3508,26,22,31,26,27,25,24,28
T_3509,9,8,11,9,9,9,12,7
T_3510,12,10,14,12,12,11,16,12
T_3511,18,15,21,18,18,17,24,19
T_3512,25,22,30,25,26,24,33,27
T_3513,22,19,26,22,22,21,29,23
T_3514,10,8,12,10,10,10,13,10
T_3515,30,25,35,30,30,29,39,31
T_3516,16,14,19,16,17,16,21,17
T_3517,35,30,42,35,36,34,47,37
T_3518,22,19,26,22,22,21,29,23
T_3519,10,12,17,14,15,14,19,15
T_3520,34,20,39,33,34,32,44,35
T_3521,11,9,9,11,11,10,14,11
T_3522,10,8,12,7,10,10,13,10
T_3523,24,20,28,23,17,23,31,25
T_3524,29,25,34,29,29,20,38,31
T_3525,14,12,16,14,14,13,13,14
T_3526,33,28,38,33,33,31,43,24
T_3527,30,25,35,30,30,29,39,31
T_3528,35,29,40,34,35,33,45,36
T_3529,26,22,31,26,27,25,35,28
T_3530,7,6,9,7,7,7,10,8
T_3531,27,23,32,27,28,26,36,29
T_3532,10,8,12,10,10,10,13,10
T_3533,13,11,15,13,13,12,17,13
T_3534,12,10,14,12,12,11,16,12
T_3535,20,17,23,20,20,19,26,21
T_3536,8,10,14,12,12,11,16,12
T_3537,35,21,40,34,35,33,45,36
T_3538,33,28,27,33,33,31,43,34
T_3539,16,14,19,11,17,16,21,17
T_3540,9,8,11,9,6,9,12,10
T_3541,13,11,15,13,13,9,17,13
T_3542,25,22,30,25,26,24,23,27
T_3543,7,6,9,7,7,7,10,5
T_3544,32,27,37,32,32,31,42,33
T_3545,26,22,31,26,27,25,35,28
T_3546,32,27,37,32,32,31,42,33
T_3547,34,29,39,33,34,32,44,35
T_3548,14,12,16,14,14,13,18,14
T_3549,27,23,32,27,28,26,36,29
T_3550,22,19,26,22,22,21,29,23
T_3551,31,26,36,31,31,30,41,32
T_3552,35,30,42,35,36,34,47,37
T_3553,11,14,19,16,17,16,21,17
T_3554,14,8,16,14,14,13,18,14
T_3555,12,10,10,12,12,11,16,12
T_3556,15,12,17,10,15,14,19,15
T_3557,16,14,19,16,12,16,21,17
T_3558,27,23,32,27,28,18,36,29
T_3559,27,23,32,27,28,26,25,29
T_3560,13,11,15,13,13,12,17,9
T_3561,21,18,24,21,21,20,27,22
T_3562,35,29,40,34,35,33,45,36
T_3563,15,12,17,14,15,14,19,15
T_3564,34,29,39,33,34,32,44,35
T_3565,13,11,15,13,13,12,17,13
T_3566,34,29,39,33,34,32,44,35
T_3567,25,21,29,24,25,24,32,26
T_3568,22,19,26,22,22,21,29,23
T_3569,12,10,14,12,12,11,16,12
T_3570,24,29,40,34,35,33,45,36
T_3571,21,12,24,21,21,20,27,22
T_3572,27,23,22,27,28,26,36,29
T_3573,29,25,34,20,29,28,38,31
T_3574,23,19,27,23,16,22,30,24
T_3575,25,22,30,25,26,17,33,27
T_3576,11,9,13,11,11,10,10,11
T_3577,11,9,13,11,11,10,14,8
T_3578,19,16,22,19,19,18,25,20
T_3579,22,19,26,22,22,21,29,23
T_3580,8,7,10,8,8,8,11,9
T_3581,28,24,33,28,29,27,37,30
T_3582,30,25,35,30,30,29,39,31
T_3583,12,10,14,12,12,11,16,12
T_3584,24,20,28,23,24,23,31,25
T_3585,34,29,39,33,34,32,44,35
T_3586,9,8,11,9,9,9,12,10
T_3587,13,15,21,18,18,17,24,19
T_3588,15,9,17,14,15,14,19,15
T_3589,20,17,16,20,20,19,26,21
T_3590,9,8,11,6,9,9,12,10
T_3591,10,8,12,10,7,10,13,10
T_3592,33,28,38,33,33,22,43,34
T_3593,35,30,42,35,36,34,33,37
T_3594,32,27,37,32,32,31,42,23
T_3595,7,6,9,7,7,7,10,8
T_3596,30,25,35,30,30,29,39,31
T_3597,27,23,32,27,28,26,36,29
T_3598,36,31,43,36,37,35,48,38
T_3599,15,13,18,15,16,15,20,16
T_3600,26,22,31,26,27,25,35,28
T_3601,7,6,9,7,7,7,10,8
T_3602,31,26,36,31,31,30,41,32
T_3603,21,18,24,21,21,20,27,22
T_3604,14,17,23,20,20,19,26,21
T_3605,15,9,17,14,15,14,19,15
T_3606,7,6,6,7,7,7,10,8
T_3607,11,9,13,8,11,10,14,11
T_3608,25,21,29,24,17,24,32,26
T_3609,19,16,22,19,19,13,25,20
T_3610,21,18,24,21,21,20,19,22
T_3611,14,12,16,14,14,13,18,10
T_3612,19,16,22,19,19,18,25,20
T_3613,35,30,42,35,36,34,47,37
T_3614,30,25,35,30,30,29,39,31
T_3615,24,20,28,23,24,23,31,25
T_3616,33,28,38,33,33,31,43,34
T_3617,31,26,36,31,31,30,41,32
T_3618,25,21,29,24,25,24,32,26
T_3619,36,31,43,36,37,35,48,38
T_3620,13,11,15,13,13,12,17,13
T_3621,20,25,34,29,29,28,38,31
T_3622,28,17,33,28,29,27,37,30
T_3623,36,31,30,36,37,35,48,38
T_3624,30,25,35,21,30,29,39,31
T_3625,22,19,26,22,15,21,29,23
T_3626,16,14,19,16,17,11,21,17
T_3627,35,29,40,34,35,33,32,36
T_3628,11,9,13,11,11,10,14,8
T_3629,17,15,20,17,18,17,23,18
T_3630,25,22,30,25,26,24,33,27
T_3631,9,8,11,9,9,9,12,10
T_3632,35,29,40,34,35,33,45,36
T_3633,26,22,31,26,27,25,35,28
T_3634,22,19,26,22,22,21,29,23
T_3635,14,12,16,14,14,13,18,14
T_3636,34,29,39,33,34,32,44,35
T_3637,9,8,11,9,9,9,12,10
T_3638,24,29,40,34,35,33,45,36
T_3639,23,14,27,23,23,22,30,24
T_3640,10,8,8,10,10,10,13,10
T_3641,13,11,15,9,13,12,17,13
T_3642,27,23,32,27,19,26,36,29
T_3643,13,11,15,13,13,9,17,13
T_3644,15,12,17,14,15,14,13,15
T_3645,23,19,27,23,23,22,30,17
T_3646,36,31,43,36,37,35,48,38
T_3647,11,9,13,11,11,10,14,11
T_3648,18,15,21,18,18,17,24,19
T_3649,11,9,13,11,11,10,14,11
T_3650,31,26,36,31,31,30,41,32
T_3651,34,29,39,33,34,32,44,35
T_3652,19,16,22,19,19,18,25,20
T_3653,29,25,34,29,29,28,38,31
T_3654,12,10,14,12,12,11,16,12
T_3655,11,13,18,15,16,15,20,16
T_3656,22,13,26,22,22,21,29,23
T_3657,33,28,27,33,33,31,43,34
T_3658,8,7,10,6,8,8,11,9
T_3659,18,15,21,18,13,17,24,19
T_3660,8,7,10,8,8,6,11,9
T_3661,26,22,31,26,27,25,24,28
T_3662,30,25,35,30,30,29,39,22
T_3663,25,22,30,25,26,24,33,27
T_3664,15,13,18,15,16,15,20,16
T_3665,16,14,19,16,17,16,21,17
T_3666,30,25,35,30,30,29,39,31
T_3667,29,25,34,29,29,28,38,31
T_3668,19,16,22,19,19,18,25,20
T_3669,10,8,12,10,10,10,13,10
T_3670,21,18,24,21,21,20,27,22
T_3671,8,7,10,8,8,8,11,9
T_3672,20,25,34,29,29,28,38,31
T_3673,32,19,37,32,32,31,42,33
T_3674,15,12,12,14,15,14,19,15
T_3675,27,23,32,19,28,26,36,29
T_3676,24,20,28,23,17,23,31,25
T_3677,25,21,29,24,25,17,32,26
T_3678,15,12,17,14,15,14,13,15
T_3679,28,24,33,28,29,27,37,21
T_3680,25,21,29,24,25,24,32,26
T_3681,35,30,42,35,36,34,47,37
T_3682,25,22,30,25,26,24,33,27
T_3683,19,16,22,19,19,18,25,20
T_3684,18,15,21,18,18,17,24,19
T_3685,17,15,20,17,18,17,23,18
T_3686,27,23,32,27,28,26,36,29
T_3687,30,25,35,30,30,29,39,31
T_3688,9,8,11,9,9,9,12,10
T_3689,10,12,17,14,15,14,19,15
T_3690,28,17,33,28,29,27,37,30
T_3691,34,29,28,33,34,32,44,35
T_3692,16,14,19,11,17,16,21,17
T_3693,27,23,32,27,19,26,36,29
T_3694,25,21,29,24,25,17,32,26
T_3695,16,14,19,16,17,16,15,17
T_3696,8,7,10,8,8,8,11,6
T_3697,19,16,22,19,19,18,25,20
T_3698,16,14,19,16,17,16,21,17
T_3699,24,20,28,23,24,23,31,25
T_3700,10,8,12,10,10,10,13,10
T_3701,18,15,21,18,18,17,24,19
T_3702,21,18,24,21,21,20,27,22
T_3703,25,22,30,25,26,24,33,27
T_3704,9,8,11,9,9,9,12,10
T_3705,30,25,35,30,30,29,39,31
T_3706,6,7,10,8,8,8,11,9
T_3707,27,16,32,27,28,26,36,29
T_3708,29,25,24,29,29,28,38,31
T_3709,24,20,28,16,24,23,31,25
T_3710,29,25,34,29,21,28,38,31
T_3711,33,28,38,33,33,22,43,34
T_3712,18,15,21,18,18,17,17,19
T_3713,11,9,13,11,11,10,14,8
T_3714,12,10,14,12,12,11,16,12
T_3715,19,16,22,19,19,18,25,20
T_3716,22,19,26,22,22,21,29,23
T_3717,24,20,28,23,24,23,31,25
T_3718,30,25,35,30,30,29,39,31
T_3719,33,28,38,33,33,31,43,34
T_3720,15,13,18,15,16,15,20,16
T_3721,11,9,13,11,11,10,14,11
T_3722,8,7,10,8,8,8,11,9
T_3723,9,11,15,13,13,12,17,13
T_3724,14,8,16,14,14,13,18,14
T_3725,24,20,19,23,24,23,31,25
T_3726,32,27,37,22,32,31,42,33
T_3727,35,29,40,34,25,33,45,36
T_3728,17,15,20,17,18,12,23,18
T_3729,12,10,14,12,12,11,11,12
T_3730,20,17,23,20,20,19,26,15
T_3731,32,27,37,32,32,31,42,33
T_3732,14,12,16,14,14,13,18,14
T_3733,31,26,36,31,31,30,41,32
T_3734,18,15,21,18,18,17,24,19
T_3735,22,19,26,22,22,21,29,23
T_3736,36,31,43,36,37,35,48,38
T_3737,26,22,31,26,27,25,35,28
T_3738,29,25,34,29,29,28,38,31
T_3739,32,27,37,32,32,31,42,33
T_3740,17,21,29,24,25,24,32,26
T_3741,24,14,28,23,24,23,31,25
T_3742,13,11,10,13,13,12,17,13
T_3743,23,19,27,16,23,22,30,24
T_3744,25,22,30,25,18,24,33,27
T_3745,20,17,23,20,20,13,26,21
T_3746,10,8,12,10,10,10,9,10
T_3747,26,22,31,26,27,25,35,19
T_3748,31,26,36,31,31,30,41,32
T_3749,13,11,15,13,13,12,17,13
T_3750,19,16,22,19,19,18,25,20
T_3751,35,30,42,35,36,34,47,37
T_3752,20,17,23,20,20,19,26,21
T_3753,27,23,32,27,28,26,36,29
T_3754,34,29,39,33,34,32,44,35
T_3755,25,21,29,24,25,24,32,26
T_3756,32,27,37,32,32,31,42,33
T_3757,18,22,30,25,26,24,33,27
T_3758,27,16,32,27,28,26,36,29
T_3759,33,28,27,33,33,31,43,34
T_3760,15,13,18,11,16,15,20,16
T_3761,13,11,15,13,9,12,17,13
T_3762,22,19,26,22,22,15,29,23
T_3763,25,22,30,25,26,24,23,27
T_3764,22,19,26,22,22,21,29,16
T_3765,29,25,34,29,29,28,38,31
T_3766,25,21,29,24,25,24,32,26
T_3767,35,29,40,34,35,33,45,36
T_3768,35,30,42,35,36,34,47,37
T_3769,34,29,39,33,34,32,44,35
T_3770,35,30,42,35,36,34,47,37
T_3771,29,25,34,29,29,28,38,31
T_3772,13,11,15,13,13,12,17,13
T_3773,34,29,39,33,34,32,44,35
T_3774,25,31,43,36,37,35,48,38
T_3775,25,15,29,24,25,24,32,26
T_3776,22,19,18,22,22,21,29,23
T_3777,22,19,26,15,22,21,29,23
T_3778,9,8,11,9,6,9,12,10
T_3779,35,29,40,34,35,23,45,36
T_3780,22,19,26,22,22,21,20,23
T_3781,31,26,36,31,31,30,41,23
T_3782,7,6,9,7,7,7,10,8
T_3783,15,12,17,14,15,14,19,15
T_3784,15,12,17,14,15,14,19,15
T_3785,25,22,30,25,26,24,33,27
T_3786,23,19,27,23,23,22,30,24
T_3787,32,27,37,32,32,31,42,33
T_3788,18,15,21,18,18,17,24,19
T_3789,22,19,26,22,22,21,29,23
T_3790,24,20,28,23,24,23,31,25
T_3791,14,17,23,20,20,19,26,21
T_3792,23,14,27,23,23,22,30,24
T_3793,29,25,24,29,29,28,38,31
T_3794,7,6,9,5,7,7,10,8
T_3795,15,12,17,14,10,14,19,15
T_3796,24,20,28,23,24,16,31,25
T_3797,29,25,34,29,29,28,27,31
T_3798,27,23,32,27,28,26,36,20
T_3799,12,10,14,12,12,11,16,12
T_3800,19,16,22,19,19,18,25,20
T_3801,25,21,29,24,25,24,32,26
T_3802,33,28,38,33,33,31,43,34
T_3803,20,17,23,20,20,19,26,21
T_3804,10,8,12,10,10,10,13,10
T_3805,14,12,16,14,14,13,18,14
T_3806,33,28,38,33,33,31,43,34
T_3807,35,29,40,34,35,33,45,36
T_3808,8,9,13,11,11,10,14,11
T_3809,7,4,9,7,7,7,10,8
T_3810,23,19,19,23,23,22,30,24
T_3811,33,28,38,23,33,31,43,34
T_3812,24,20,28,23,17,23,31,25
T_3813,15,12,17,14,15,10,19,15
T_3814,20,17,23,20,20,19,18,21
T_3815,25,21,29,24,25,24,32,18
T_3816,11,9,13,11,11,10,14,11
T_3817,29,25,34,29,29,28,38,31
T_3818,23,19,27,23,23,22,30,24
T_3819,24,20,28,23,24,23,31,25
T_3820,15,13,18,15,16,15,20,16
T_3821,29,25,34,29,29,28,38,31
T_3822,28,24,33,28,29,27,37,30
T_3823,12,10,14,12,12,11,16,12
T_3824,15,13,18,15,16,15,20,16
T_3825,8,9,13,11,11,10,14,11
T_3826,7,4,9,7,7,7,10,8
T_3827,36,31,30,36,37,35,48,38
T_3828,30,25,35,21,30,29,39,31
T_3829,27,23,32,27,19,26,36,29
T_3830,21,18,24,21,21,14,27,22
T_3831,29,25,34,29,29,28,27,31
T_3832,29,25,34,29,29,28,38,21
T_3833,36,31,43,36,37,35,48,38
T_3834,10,8,12,10,10,10,13,10
T_3835,15,12,17,14,15,14,19,15
T_3836,31,26,36,31,31,30,41,32
T_3837,10,8,12,10,10,10,13,10
T_3838,17,15,20,17,18,17,23,18
T_3839,19,16,22,19,19,18,25,20
T_3840,18,15,21,18,18,17,24,19
T_3841,36,31,43,36,37,35,48,38
T_3842,25,31,43,36,37,35,48,38
T_3843,16,10,19,16,17,16,21,17
T_3844,24,20,19,23,24,23,31,25
T_3845,15,12,17,10,15,14,19,15
T_3846,16,14,19,16,12,16,21,17
T_3847,12,10,14,12,12,8,16,12
T_3848,35,29,40,34,35,33,32,36
T_3849,12,10,14,12,12,11,16,9
T_3850,20,17,23,20,20,19,26,21
T_3851,29,25,34,29,29,28,38,31
T_3852,13,11,15,13,13,12,17,13
T_3853,13,11,15,13,13,12,17,13
T_3854,7,6,9,7,7,7,10,8
T_3855,10,8,12,10,10,10,13,10
T_3856,17,15,20,17,18,17,23,18
T_3857,34,29,39,33,34,32,44,35
T_3858,22,19,26,22,22,21,29,23
T_3859,18,22,30,25,26,24,33,27
T_3860,34,20,39,33,34,32,44,35
T_3861,13,11,10,13,13,12,17,13
T_3862,30,25,35,21,30,29,39,31
T_3863,34,29,39,33,24,32,44,35
T_3864,32,27,37,32,32,21,42,33
T_3865,27,23,32,27,28,26,25,29
T_3866,22,19,26,22,22,21,29,16
T_3867,7,6,9,7,7,7,10,8
T_3868,10,8,12,10,10,10,13,10
T_3869,11,9,13,11,11,10,14,11
T_3870,30,25,35,30,30,29,39,31
T_3871,8,7,10,8,8,8,11,9
T_3872,8,7,10,8,8,8,11,9
T_3873,12,10,14,12,12,11,16,12
T_3874,11,9,13,11,11,10,14,11
T_3875,34,29,39,33,34,32,44,35
T_3876,9,11,15,13,13,12,17,13
T_3877,22,13,26,22,22,21,29,23
T_3878,24,20,19,23,24,23,31,25
T_3879,36,31,43,25,37,35,48,38
T_3880,19,16,22,19,14,18,25,20
T_3881,26,22,31,26,27,18,35,28
T_3882,36,31,43,36,37,35,33,38
T_3883,23,19,27,23,23,22,30,17
T_3884,35,30,42,35,36,34,47,37
T_3885,17,15,20,17,18,17,23,18
T_3886,35,29,40,34,35,33,45,36
T_3887,8,7,10,8,8,8,11,9
T_3888,22,19,26,22,22,21,29,23
T_3889,31,26,36,31,31,30,41,32
T_3890,19,16,22,19,19,18,25,20
T_3891,12,10,14,12,12,11,16,12
T_3892,15,13,18,15,16,15,20,16
T_3893,6,8,11,9,9,9,12,10
T_3894,11,6,13,11,11,10,14,11
T_3895,15,13,13,15,16,15,20,16
T_3896,33,28,38,23,33,31,43,34
T_3897,10,8,12,10,7,10,13,10
T_3898,30,25,35,30,30,20,39,31
T_3899,33,28,38,33,33,31,30,34
T_3900,20,17,23,20,20,19,26,15
T_3901,9,8,11,9,9,9,12,10
T_3902,21,18,24,21,21,20,27,22
T_3903,33,28,38,33,33,31,43,34
T_3904,20,17,23,20,20,19,26,21
T_3905,23,19,27,23,23,22,30,24
T_3906,9,8,11,9,9,9,12,10
T_3907,24,20,28,23,24,23,31,25
T_3908,21,18,24,21,21,20,27,22
T_3909,29,25,34,29,29,28,38,31
T_3910,10,12,16,14,14,13,18,14
T_3911,14,8,16,14,14,13,18,14
T_3912,26,22,22,26,27,25,35,28
T_3913,25,21,29,17,25,24,32,26
T_3914,21,18,24,21,15,20,27,22
T_3915,24,20,28,23,24,16,31,25
T_3916,17,15,20,17,18,17,16,18
T_3917,32,27,37,32,32,31,42,23
T_3918,35,30,42,35,36,34,47,37
T_3919,35,30,42,35,36,34,47,37
T_3920,14,12,16,14,14,13,18,14
T_3921,35,29,40,34,35,33,45,36
T_3922,34,29,39,33,34,32,44,35
T_3923,25,21,29,24,25,24,32,26
T_3924,25,21,29,24,25,24,32,26
T_3925,22,19,26,22,22,21,29,23
T_3926,19,16,22,19,19,18,25,20
T_3927,20,24,33,28,29,27,37,30
T_3928,9,5,11,9,9,9,12,10
T_3929,22,19,18,22,22,21,29,23
T_3930,25,22,30,18,26,24,33,27
T_3931,7,6,9,7,5,7,10,8
T_3932,13,11,15,13,13,9,17,13
T_3933,21,18,24,21,21,20,19,22
T_3934,12,10,14,12,12,11,16,9
T_3935,23,19,27,23,23,22,30,24
T_3936,23,19,27,23,23,22,30,24
T_3937,31,26,36,31,31,30,41,32
T_3938,15,12,17,14,15,14,19,15
T_3939,35,30,42,35,36,34,47,37
T_3940,8,7,10,8,8,8,11,9
T_3941,10,8,12,10,10,10,13,10
T_3942,28,24,33,28,29,27,37,30
T_3943,21,18,24,21,21,20,27,22
T_3944,9,11,15,13,13,12,17,13
T_3945,22,13,26,22,22,21,29,23
T_3946,27,23,22,27,28,26,36,29
T_3947,9,8,11,6,9,9,12,10
T_3948,31,26,36,31,22,30,41,32
T_3949,25,22,30,25,26,17,33,27
T_3950,25,22,30,25,26,24,23,27
T_3951,20,17,23,20,20,19,26,15
T_3952,35,29,40,34,35,33,45,36
T_3953,7,6,9,7,7,7,10,8
T_3954,24,20,28,23,24,23,31,25
T_3955,30,25,35,30,30,29,39,31
T_3956,15,13,18,15,16,15,20,16
T_3957,26,22,31,26,27,25,35,28
T_3958,28,24,33,28,29,27,37,30
T_3959,21,18,24,21,21,20,27,22
T_3960,15,13,18,15,16,15,20,16
T_3961,17,20,28,23,24,23,31,25
T_3962,19,11,22,19,19,18,25,20
T_3963,32,27,26,32,32,31,42,33
T_3964,33,28,38,23,33,31,43,34
T_3965,18,15,21,18,13,17,24,19
T_3966,29,25,34,29,29,20,38,31
T_3967,23,19,27,23,23,22,21,24
T_3968,26,22,31,26,27,25,35,19
T_3969,26,22,31,26,27,25,35,28
T_3970,35,30,42,35,36,34,47,37
T_3971,9,8,11,9,9,9,12,10
T_3972,16,14,19,16,17,16,21,17
T_3973,28,24,33,28,29,27,37,30
T_3974,31,26,36,31,31,30,41,32
T_3975,14,12,16,14,14,13,18,14
T_3976,12,10,14,12,12,11,16,12
T_3977,36,31,43,36,37,35,48,38
T_3978,15,19,26,22,22,21,29,23
T_3979,20,12,23,20,20,19,26,21
T_3980,35,29,28,34,35,33,45,36
T_3981,28,24,33,20,29,27,37,30
T_3982,9,8,11,9,6,9,12,10
T_3983,12,10,14,12,12,8,16,12
T_3984,25,22,30,25,26,24,23,27
T_3985,24,20,28,23,24,23,31,17
T_3986,23,19,27,23,23,22,30,24
T_3987,12,10,14,12,12,11,16,12
T_3988,14,12,16,14,14,13,18,14
T_3989,25,21,29,24,25,24,32,26
T_3990,29,25,34,29,29,28,38,31
T_3991,32,27,37,32,32,31,42,33
T_3992,23,19,27,23,23,22,30,24
T_3993,13,11,15,13,13,12,17,13
T_3994,22,19,26,22,22,21,29,23
T_3995,6,7,10,8,8,8,11,9
T_3996,18,11,21,18,18,17,24,19
T_3997,26,22,22,26,27,25,35,28
T_3998,17,15,20,12,18,17,23,18
T_3999,17,15,20,17,12,17,23,18
T_4000,26,22,31,26,27,18,35,28
T_4001,27,23,32,27,28,26,25,29
T_4002,19,16,22,19,19,18,25,14
T_4003,25,21,29,24,25,24,32,26
T_4004,25,22,30,25,26,24,33,27
T_4005,34,29,39,33,34,32,44,35
T_4006,28,24,33,28,29,27,37,30
T_4007,8,7,10,8,8,8,11,9
T_4008,28,24,33,28,29,27,37,30
T_4009,22,19,26,22,22,21,29,23
T_4010,10,8,12,10,10,10,13,10
T_4011,34,29,39,33,34,32,44,35
T_4012,13,15,21,18,18,17,24,19
T_4013,24,14,28,23,24,23,31,25
T_4014,18,15,15,18,18,17,24,19
T_4015,25,22,30,18,26,24,33,27
T_4016,34,29,39,33,24,32,44,35
T_4017,35,29,40,34,35,23,45,36
T_4018,26,22,31,26,27,25,24,28
T_4019,29,25,34,29,29,28,38,21
T_4020,15,13,18,15,16,15,20,16
T_4021,25,21,29,24,25,24,32,26
T_4022,23,19,27,23,23,22,30,24
T_4023,20,17,23,20,20,19,26,21
T_4024,27,23,32,27,28,26,36,29
T_4025,27,23,32,27,28,26,36,29
T_4026,32,27,37,32,32,31,42,33
T_4027,21,18,24,21,21,20,27,22
T_4028,9,8,11,9,9,9,12,10
T_4029,20,24,33,28,29,27,37,30
T_4030,20,12,23,20,20,19,26,21
T_4031,11,9,9,11,11,10,14,11
T_4032,36,31,43,25,37,35,48,38
T_4033,34,29,39,33,24,32,44,35
T_4034,28,24,33,28,29,19,37,30
